student_id_number,term_code,class_nbr,completed_flag,official_grade,acad_plan,hours_carried
52426,3,5065,0,DROP,BS3311,14.5
52426,4,5899,1,A,BS3311,17.5
52426,3,5060,1,C+,BS3311,14.5
52597,3,6118,1,A,BA1909,16.5
52598,4,5953,1,A,BB6158,15
52599,3,5061,1,D,BA4105,15
52599,4,5935,1,A-,BA4105,15
52599,3,5165,0,DROP,BA4105,15
52599,4,4981,0,DROP,BA4105,15
52599,4,4979,1,C+,BA4105,15
52600,4,5918,1,B,ND0210,15
52601,3,6112,1,B-,ND1206,15
52603,4,5908,1,C+,BS7256,13.5
52605,3,5066,0,DROP,BS7274,17
52605,3,5060,0,F,BS7274,17
52605,4,4981,0,DROP,BS7274,12
52605,4,4979,0,F,BS7274,12
52606,4,5092,0,DROP,BS8171,13
52606,4,4975,1,D-,BS8171,13
52606,5,6621,0,DROP,BS8171,18
52606,5,6615,0,WP,BS8171,18
52607,3,6506,0,F,BA4254,15
52609,4,5913,1,A-,BC5371,13
52610,3,6080,1,A,ND5368,16
52611,4,10902,0,WP,BS1112,18
52614,3,6516,0,WF,ND1206,15
52614,3,6086,0,WP,ND1206,15
52615,4,11052,1,A-,BA5050,17
52616,4,5941,1,A-,ND1105,16
52618,3,5066,0,DROP,BS7257,15
52618,4,5943,1,B+,BS7257,19
52618,3,5060,1,B,BS7257,15
52619,4,5917,1,A,BS5327,16
52621,4,6057,1,B+,ND0407,17
52623,3,5064,0,DROP,BS7251,15.5
52623,3,5060,1,A,BS7251,15.5
52625,3,6072,0,WP,ND0410,15
52626,4,5900,1,A,ND1201,16
52626,4,10914,1,B,ND1201,16
52627,4,5899,1,A-,ND0610,18
52628,3,6070,1,A,ND1206,15
52628,3,6507,1,C,ND1206,15
52629,4,5909,1,B+,BB6127,15
52631,4,11049,1,A-,BB6126,16
52631,4,10914,1,C+,BB6126,16
52632,5,7886,1,D-,ND0407,15
52632,4,6272,1,D,ND0407,13
52633,3,5062,1,A,BS7251,15
52633,3,5168,0,DROP,BS7251,15
52633,5,7520,1,A-,BS7251,18
84471,2,11754,1,A,BS1203,12
52644,4,11053,1,B,BM5115,17.5
52646,3,6129,1,B,BS7256,16.5
52647,3,6251,1,A,ND0210,17
84603,6,5664,1,A,ND1206,16
52648,3,6511,1,C,BB6127,16
52650,4,11040,1,A-,BB6121,15
52651,5,7975,1,C,ND0407,16
52829,4,5940,1,A-,BS6924,16
52832,4,11047,1,B-,BS4238,15
52832,3,9887,1,B,BS4238,15
52833,5,6724,0,DROP,BS7252,16.5
52833,5,6617,1,C+,BS7252,16.5
52833,4,11052,1,A-,BS7252,15
52834,4,6273,1,A,ND0210,13
52834,3,6268,1,A,ND0210,15
52836,3,6100,0,FS,BS7256,13
52837,3,5166,0,DROP,BS2127,15
52837,3,5061,1,A,BS2127,15
52838,3,5062,1,B,BS7251,16
52838,3,5168,0,DROP,BS7251,16
52839,4,4974,1,A,BS6307,19.5
52839,4,5125,0,DROP,BS6307,19.5
52840,4,5941,1,A-,BS6316,15
52841,6,5511,1,A,BF5051,17
52842,4,6057,1,A-,BS8171,17
52842,4,4974,1,C+,BS8171,17
52842,4,5125,0,DROP,BS8171,17
52843,4,5940,1,A,BA4101,15
52845,3,5062,1,C,BS3310,16
52845,3,5169,0,DROP,BS3310,16
52847,4,4975,1,C+,BS7257,16.5
52847,4,5913,1,C+,BS7257,16.5
52847,4,5091,0,DROP,BS7257,16.5
52848,3,6130,1,B,ND1206,15
52848,3,9889,1,B,ND1206,15
52851,4,5948,1,A-,BA4253,17
52851,4,6273,1,C+,BA4253,17
52852,4,5911,1,A,BS6316,14
52853,3,6084,1,A,BC5363,17
52853,3,6613,1,C-,BC5363,17
52854,4,5943,1,A,BB6137,18
52865,3,6115,1,A,BS6306,16
52865,4,6273,1,B-,BS6306,16
82856,5,7547,1,A-,BS7252,16
52867,4,4974,1,C+,BS2127,20
52867,4,5125,0,DROP,BS2127,20
52869,3,6082,1,B+,ND1105,17
52870,5,6620,0,DROP,BS2127,15
52870,4,11053,1,B,BS2127,17
52870,5,6615,1,C-,BS2127,15
52871,3,6069,1,A,BS7269,17
52872,5,6617,0,I,BS2121,16
52872,5,6724,0,DROP,BS2121,16
52873,4,5938,1,A-,BS8167,15
52874,3,5062,1,B,BS8122,16
52874,3,5170,0,DROP,BS8122,16
52874,5,7525,1,A,BS8122,18
52875,3,6116,1,A-,ND1206,15
52876,3,6124,1,A-,ND1206,16
52879,3,6077,1,B+,ND5368,19
52880,5,7975,1,C+,BA4253,17
52880,5,10542,1,B,BA4253,17
52881,4,5901,1,A,ND8837,16
52883,3,5061,1,B,BS2126,15
52883,4,5915,1,A-,BS2126,17
52883,3,5166,0,DROP,BS2126,15
52886,3,6508,1,D,BA4101,17
52887,4,5939,1,A,BB6127,15
60192,3,6092,1,B,ND1206,15
60192,4,10914,1,B-,ND1206,16
60193,3,5063,0,DROP,BS2121,15
60193,4,5943,1,A,BS2121,15
60193,3,5060,1,A,BS2121,15
60194,4,5144,0,DROP,BS7260,17
60194,4,4975,1,A,BS7260,17
60194,5,7520,1,A,BS7260,18
60195,4,11045,1,A,BS7252,15
60196,4,5944,1,A,BS4240,18
60198,3,6116,1,A,BA4201,15
60199,3,5061,1,A,BS1947,18
60199,3,5165,0,DROP,BS1947,18
60201,3,6078,1,A,BS7256,16.5
60201,4,6267,1,A-,BS7256,17
60203,6,4646,1,B-,BS8122,15
60203,6,4796,0,DROP,BS8122,15
60204,3,6505,1,B,BS2507,16
60204,4,11051,1,B+,BS2507,16
60204,5,6617,1,D+,BS2507,16
60204,5,6725,0,DROP,BS2507,16
57131,3,5061,0,WP,BS7257,17
57131,3,5165,0,DROP,BS7257,17
57132,3,5061,1,D-,BS2127,15
57132,3,5166,0,DROP,BS2127,15
57132,6,5534,1,A,BS2127,16
57132,4,4981,0,DROP,BS2127,17
57132,4,4979,1,C+,BS2127,17
57135,3,5063,0,DROP,BS2127,15
57135,3,5060,1,A,BS2127,15
57136,3,6100,1,C,ND5368,16
57138,3,6100,1,C,ND1206,15
57141,4,11046,1,B+,BF5198,18
57142,5,6619,0,DROP,BS6470,17
57142,5,6615,1,A-,BS6470,17
57143,3,6117,1,B-,BS3335,16
57144,3,6095,1,A,ND1220,15
57145,3,5066,0,DROP,ND0910,15
57145,3,5060,1,A,ND0910,15
57145,5,7520,1,B+,BS7260,15.5
57146,4,5952,1,A-,BC5363,20
57148,3,5065,0,DROP,BS2127,20
57148,3,5060,1,A,BS2127,20
57149,3,6118,1,B+,BA5232,16
57151,3,5062,1,A,BS7264,15.5
57151,3,5168,0,DROP,BS7264,15.5
57152,3,6517,1,A,BS6235,17
57154,5,6620,0,DROP,ND1105,16.5
57154,5,6615,1,D+,ND1105,16.5
57154,3,6100,1,A-,ND1105,15
57155,3,6088,1,B+,ND1206,15
57159,3,6069,1,A,BS6361,16
57160,3,6505,1,A,BB6127,17
57160,4,11040,1,A,BB6127,17
57161,3,5061,1,C+,ND0910,14
57161,3,5163,0,DROP,ND0910,14
57163,3,6516,1,A-,ND1206,15
57164,3,6081,1,B+,BC5363,16
57165,3,5061,1,A,BS2507,15
57165,3,5164,0,DROP,BS2507,15
57165,4,11045,1,A-,BS2507,17
57166,4,5945,1,B,BB6156,15.5
57167,4,5948,1,A,BA4203,16
57168,4,5943,1,C+,ND1207,15
57170,4,5940,1,A,BA4211,19
57172,3,5061,1,B+,BS2121,16
57172,3,5166,0,DROP,BS2121,16
57175,3,5061,1,A,BS2121,15
57175,3,5164,0,DROP,BS2121,15
57176,5,7888,1,C,ND1207,16
57176,5,10534,1,B,ND1207,16
57177,5,6722,0,DROP,BS8171,14
57177,5,6617,1,D,BS8171,14
57177,3,6515,1,B+,BS8171,15
57177,4,5931,1,B+,BS8171,17
57177,6,4648,0,DROP,BS8171,16
57177,6,4645,1,C,BS8171,16
57178,3,6114,1,A,BA4101,15
57180,3,6072,1,A,ND1208,16
57183,3,6117,1,A,BA4253,15
57362,3,5062,1,A,BS1902,17
57362,3,5169,0,DROP,BS1902,17
57367,4,5948,1,A,ND0810,17
57368,4,5092,0,DROP,BS7251,16.5
57368,4,4975,1,D,BS7251,16.5
57369,3,6098,1,B,ND1201,15
57369,4,6269,1,D,ND1201,19
57370,3,6268,1,A,ND1220,15
57371,4,5934,1,A,BS6470,18
57371,6,4645,1,S,BS6470,16
57371,6,4795,0,DROP,BS6470,16
57372,4,4975,1,A,BS2127,16
57372,4,5144,0,DROP,BS2127,16
57374,3,5062,1,A,BS7251,16.5
57374,3,5168,0,DROP,BS7251,16.5
57375,4,5915,1,B+,BS6923,15
57376,3,5060,1,A-,BS7251,15
57376,3,5066,0,DROP,BS7251,15
57377,4,5125,0,DROP,ND1201,16
57377,4,4974,1,A,ND1201,16
57381,3,6075,1,A,ND1206,16
57382,4,5126,0,DROP,BS2121,16
57382,4,4975,1,C,BS2121,16
57382,3,6510,1,B,BS2121,16
57384,3,6076,1,A,BJ6907,17
57385,4,11046,1,B+,ND8837,16
57386,3,6117,1,A-,BS6180,15
57387,3,5062,1,D+,BA4101,19
